(
  1.200	  0.423
  1.201	  0.415
  1.203	  0.408
  1.204	  0.415
  1.206	  0.408
  1.207	  0.408
  1.208	  0.400
  1.210	  0.400
  1.211	  0.400
  1.212	  0.400
  1.214	  0.385
  1.215	  0.377
  1.217	  0.385
  1.218	  0.369
  1.219	  0.354
  1.221	  0.369
  1.222	  0.362
  1.224	  0.362
  1.225	  0.354
  1.226	  0.338
  1.228	  0.331
  1.229	  0.331
  1.231	  0.323
  1.232	  0.315
  1.233	  0.315
  1.235	  0.308
  1.236	  0.300
  1.238	  0.300
  1.239	  0.292
  1.240	  0.285
  1.242	  0.277
  1.243	  0.269
  1.244	  0.269
  1.246	  0.262
  1.247	  0.269
  1.249	  0.254
  1.250	  0.238
  1.251	  0.238
  1.253	  0.246
  1.254	  0.231
  1.256	  0.231
  1.257	  0.231
  1.258	  0.238
  1.260	  0.231
  1.261	  0.215
  1.262	  0.215
  1.264	  0.223
  1.265	  0.215
  1.267	  0.208
  1.268	  0.215
  1.269	  0.223
  1.271	  0.215
  1.272	  0.215
  1.274	  0.223
  1.275	  0.223
  1.276	  0.238
  1.278	  0.238
  1.279	  0.238
  1.281	  0.223
  1.282	  0.223
  1.283	  0.223
  1.285	  0.231
  1.286	  0.215
  1.288	  0.208
  1.289	  0.208
  1.290	  0.208
  1.292	  0.208
  1.293	  0.208
  1.294	  0.200
  1.296	  0.192
  1.297	  0.200
  1.299	  0.200
  1.300	  0.208
  1.301	  0.208
  1.303	  0.215
  1.304	  0.215
  1.306	  0.215
  1.307	  0.223
  1.308	  0.223
  1.310	  0.223
  1.311	  0.215
  1.312	  0.223
  1.314	  0.231
  1.315	  0.238
  1.317	  0.231
  1.318	  0.223
  1.319	  0.223
  1.321	  0.223
  1.322	  0.246
  1.324	  0.238
  1.325	  0.238
  1.326	  0.238
  1.328	  0.231
  1.329	  0.223
  1.331	  0.231
  1.332	  0.223
  1.333	  0.223
  1.335	  0.231
  1.336	  0.238
  1.337	  0.215
  1.339	  0.215
  1.340	  0.208
  1.342	  0.215
  1.343	  0.208
  1.344	  0.200
  1.346	  0.192
  1.347	  0.192
  1.349	  0.200
  1.350	  0.200
  1.351	  0.200
  1.353	  0.200
  1.354	  0.208
  1.356	  0.208
  1.357	  0.215
  1.358	  0.208
  1.360	  0.208
  1.361	  0.215
  1.363	  0.223
  1.364	  0.231
  1.365	  0.215
  1.367	  0.215
  1.368	  0.231
  1.369	  0.223
  1.371	  0.200
  1.372	  0.208
  1.374	  0.215
  1.375	  0.200
  1.376	  0.200
  1.378	  0.200
  1.379	  0.192
  1.381	  0.177
  1.382	  0.177
  1.383	  0.185
  1.385	  0.177
  1.386	  0.177
  1.387	  0.177
  1.389	  0.177
  1.390	  0.185
  1.392	  0.192
  1.393	  0.185
  1.394	  0.185
  1.396	  0.185
  1.397	  0.185
  1.399	  0.177
  1.400	  0.185
  1.401	  0.192
  1.403	  0.192
  1.404	  0.185
  1.406	  0.185
  1.407	  0.185
  1.408	  0.185
  1.410	  0.185
  1.411	  0.185
  1.413	  0.185
  1.414	  0.185
  1.415	  0.185
  1.417	  0.192
  1.418	  0.200
  1.419	  0.200
  1.421	  0.200
  1.422	  0.208
  1.424	  0.200
  1.425	  0.192
  1.426	  0.185
  1.428	  0.192
  1.429	  0.192
  1.431	  0.177
  1.432	  0.192
  1.433	  0.192
  1.435	  0.185
  1.436	  0.185
  1.438	  0.192
  1.439	  0.192
  1.440	  0.177
  1.442	  0.169
  1.443	  0.169
  1.444	  0.185
  1.446	  0.185
  1.447	  0.177
  1.449	  0.177
  1.450	  0.185
  1.451	  0.185
  1.453	  0.177
  1.454	  0.185
  1.456	  0.185
  1.457	  0.185
  1.458	  0.185
  1.460	  0.192
  1.461	  0.185
  1.462	  0.185
  1.464	  0.192
  1.465	  0.185
  1.467	  0.185
  1.468	  0.185
  1.469	  0.185
  1.471	  0.185
  1.472	  0.177
  1.474	  0.185
  1.475	  0.185
  1.476	  0.185
  1.478	  0.177
  1.479	  0.185
  1.481	  0.192
  1.482	  0.185
  1.483	  0.185
  1.485	  0.192
  1.486	  0.185
  1.488	  0.177
  1.489	  0.177
  1.490	  0.177
  1.492	  0.169
  1.493	  0.162
  1.494	  0.177
  1.496	  0.177
  1.497	  0.169
  1.499	  0.162
  1.500	  0.177
  1.501	  0.177
  1.503	  0.185
  1.504	  0.185
  1.506	  0.185
  1.507	  0.185
  1.508	  0.192
  1.510	  0.200
  1.511	  0.208
  1.512	  0.208
  1.514	  0.208
  1.515	  0.200
  1.517	  0.208
  1.518	  0.208
  1.519	  0.200
  1.521	  0.200
  1.522	  0.192
  1.524	  0.208
  1.525	  0.192
  1.526	  0.192
  1.528	  0.192
  1.529	  0.192
  1.531	  0.192
  1.532	  0.185
  1.533	  0.177
  1.535	  0.200
  1.536	  0.192
  1.538	  0.185
  1.539	  0.208
  1.540	  0.215
  1.542	  0.208
  1.543	  0.208
  1.544	  0.208
  1.546	  0.208
  1.547	  0.200
  1.549	  0.208
  1.550	  0.223
  1.551	  0.200
  1.553	  0.208
  1.554	  0.200
  1.556	  0.215
  1.557	  0.215
  1.558	  0.215
  1.560	  0.223
  1.561	  0.215
  1.562	  0.215
  1.564	  0.223
  1.565	  0.215
  1.567	  0.215
  1.568	  0.208
  1.569	  0.215
  1.571	  0.215
  1.572	  0.208
  1.574	  0.215
  1.575	  0.215
  1.576	  0.215
  1.578	  0.223
  1.579	  0.215
  1.581	  0.215
  1.582	  0.215
  1.583	  0.208
  1.585	  0.208
  1.586	  0.208
  1.587	  0.215
  1.589	  0.215
  1.590	  0.208
  1.592	  0.208
  1.593	  0.208
  1.594	  0.215
  1.596	  0.208
  1.597	  0.200
  1.599	  0.208
  1.600	  0.215
  1.601	  0.200
  1.603	  0.200
  1.604	  0.215
  1.606	  0.208
  1.607	  0.208
  1.608	  0.208
  1.610	  0.208
  1.611	  0.208
  1.613	  0.215
  1.614	  0.208
  1.615	  0.192
  1.617	  0.200
  1.618	  0.208
  1.619	  0.200
  1.621	  0.200
  1.622	  0.200
  1.624	  0.200
  1.625	  0.200
  1.626	  0.208
  1.628	  0.208
  1.629	  0.215
  1.631	  0.223
  1.632	  0.223
  1.633	  0.215
  1.635	  0.223
  1.636	  0.223
  1.637	  0.215
  1.639	  0.215
  1.640	  0.208
  1.642	  0.200
  1.643	  0.200
  1.644	  0.208
  1.646	  0.208
  1.647	  0.208
  1.649	  0.223
  1.650	  0.223
  1.651	  0.215
  1.653	  0.238
  1.654	  0.238
  1.656	  0.231
  1.657	  0.238
  1.658	  0.246
  1.660	  0.223
  1.661	  0.238
  1.663	  0.246
  1.664	  0.223
  1.665	  0.223
  1.667	  0.231
  1.668	  0.223
  1.669	  0.215
  1.671	  0.231
  1.672	  0.231
  1.674	  0.223
  1.675	  0.231
  1.676	  0.238
  1.678	  0.238
  1.679	  0.238
  1.681	  0.262
  1.682	  0.262
  1.683	  0.269
  1.685	  0.269
  1.686	  0.277
  1.688	  0.269
  1.689	  0.269
  1.690	  0.277
  1.692	  0.277
  1.693	  0.285
  1.694	  0.262
  1.696	  0.262
  1.697	  0.277
  1.699	  0.269
  1.700	  0.262
  1.701	  0.254
  1.703	  0.254
  1.704	  0.254
  1.706	  0.254
  1.707	  0.269
  1.708	  0.262
  1.710	  0.269
  1.711	  0.277
  1.712	  0.262
  1.714	  0.277
  1.715	  0.277
  1.717	  0.277
  1.718	  0.285
  1.719	  0.300
  1.721	  0.308
  1.722	  0.300
  1.724	  0.292
  1.725	  0.300
  1.726	  0.308
  1.728	  0.308
  1.729	  0.308
  1.731	  0.292
  1.732	  0.308
  1.733	  0.300
  1.735	  0.300
  1.736	  0.300
  1.738	  0.292
  1.739	  0.285
  1.740	  0.277
  1.742	  0.277
  1.743	  0.285
  1.744	  0.292
  1.746	  0.292
  1.747	  0.285
  1.749	  0.292
  1.750	  0.300
  1.751	  0.300
  1.753	  0.300
  1.754	  0.308
  1.756	  0.300
  1.757	  0.292
  1.758	  0.300
  1.760	  0.300
  1.761	  0.292
  1.762	  0.292
  1.764	  0.292
  1.765	  0.277
  1.767	  0.292
  1.768	  0.292
  1.769	  0.292
  1.771	  0.269
  1.772	  0.285
  1.774	  0.277
  1.775	  0.269
  1.776	  0.269
  1.778	  0.262
  1.779	  0.254
  1.781	  0.246
  1.782	  0.262
  1.783	  0.262
  1.785	  0.246
  1.786	  0.246
  1.788	  0.238
  1.789	  0.238
  1.790	  0.238
  1.792	  0.231
  1.793	  0.231
  1.794	  0.238
  1.796	  0.231
  1.797	  0.223
  1.799	  0.238
  1.800	  0.238
  1.801	  0.231
  1.803	  0.223
  1.804	  0.231
  1.806	  0.223
  1.807	  0.215
  1.808	  0.215
  1.810	  0.208
  1.811	  0.200
  1.812	  0.200
  1.814	  0.208
  1.815	  0.208
  1.817	  0.208
  1.818	  0.215
  1.819	  0.208
  1.821	  0.208
  1.822	  0.208
  1.824	  0.208
  1.825	  0.215
  1.826	  0.223
  1.828	  0.231
  1.829	  0.231
  1.831	  0.238
  1.832	  0.238
  1.833	  0.238
  1.835	  0.246
  1.836	  0.246
  1.837	  0.231
  1.839	  0.246
  1.840	  0.246
  1.842	  0.231
  1.843	  0.238
  1.844	  0.254
  1.846	  0.238
  1.847	  0.246
  1.849	  0.246
  1.850	  0.246
  1.851	  0.246
  1.853	  0.254
  1.854	  0.262
  1.856	  0.262
  1.857	  0.262
  1.858	  0.269
  1.860	  0.285
  1.861	  0.300
  1.863	  0.315
  1.864	  0.331
  1.865	  0.346
  1.867	  0.362
  1.868	  0.377
  1.869	  0.392
  1.871	  0.415
  1.872	  0.431
  1.874	  0.446
  1.875	  0.477
  1.876	  0.500
  1.878	  0.508
  1.879	  0.531
  1.881	  0.562
  1.882	  0.569
  1.883	  0.562
  1.885	  0.562
  1.886	  0.562
  1.887	  0.562
  1.889	  0.554
  1.890	  0.554
  1.892	  0.538
  1.893	  0.523
  1.894	  0.500
  1.896	  0.477
  1.897	  0.469
  1.899	  0.431
  1.900	  0.400
  1.901	  0.385
  1.903	  0.385
  1.904	  0.377
  1.906	  0.377
  1.907	  0.369
  1.908	  0.354
  1.910	  0.346
  1.911	  0.346
  1.913	  0.346
  1.914	  0.346
  1.915	  0.338
  1.917	  0.346
  1.918	  0.338
  1.919	  0.331
  1.921	  0.338
  1.922	  0.338
  1.924	  0.331
  1.925	  0.323
  1.926	  0.331
  1.928	  0.331
  1.929	  0.323
  1.931	  0.331
  1.932	  0.323
  1.933	  0.292
  1.935	  0.292
  1.936	  0.292
  1.938	  0.285
